Fe T nFsrh nFBsrh dnsrh nF nFB dn
1.000000000E+01 290 1.153679736E+00 1.189316006E+0 -3.563627000E-02 1.153679736E+00 1.189316006E+0 -3.563627000E-02
1.000000000E+01 295 1.149359290E+00 1.185703093E+0 -3.634380300E-02 1.149359290E+00 1.185703093E+0 -3.634380300E-02
1.000000000E+01 300 1.151946100E+00 1.182325005E+0 -3.037890500E-02 1.151946100E+00 1.182325005E+0 -3.037890500E-02
1.000000000E+01 305 1.141735087E+00 1.179162735E+0 -3.742764800E-02 1.141735087E+00 1.179162735E+0 -3.742764800E-02
1.000000000E+01 310 1.118156729E+00 1.176199189E+0 -5.804246000E-02 1.118156729E+00 1.176199189E+0 -5.804246000E-02
1.000000000E+01 315 1.105597236E+00 1.173418962E+0 -6.782172600E-02 1.105597236E+00 1.173418962E+0 -6.782172600E-02
1.000000000E+01 320 1.083155865E+00 1.170808137E+0 -8.765227200E-02 1.083155865E+00 1.170808137E+0 -8.765227200E-02
1.000000000E+01 325 1.022042904E+00 1.168354121E+0 -1.463112170E-01 1.022042904E+00 1.168354121E+0 -1.463112170E-01
1.000000000E+01 330 1.009596639E+00 1.166045490E+0 -1.564488510E-01 1.009596639E+00 1.166045490E+0 -1.564488510E-01
1.000000000E+01 335 1.006300441E+00 1.163871863E+0 -1.575714220E-01 1.006300441E+00 1.163871863E+0 -1.575714220E-01
1.000000000E+01 340 1.007194388E+00 1.161823790E+0 -1.546294020E-01 1.007194388E+00 1.161823790E+0 -1.546294020E-01
1.016672606E+01 290 1.153690372E+00 1.105007587E+0 4.868278500E-02 1.153690372E+00 1.105007587E+0 4.868278500E-02
1.016672606E+01 295 1.149374840E+00 1.102869051E+0 4.650578900E-02 1.149374840E+00 1.102869051E+0 4.650578900E-02
1.016672606E+01 300 1.151972530E+00 1.100870872E+0 5.110165800E-02 1.151972530E+00 1.100870872E+0 5.110165800E-02
1.016672606E+01 305 1.141765786E+00 1.099001455E+0 4.276433100E-02 1.141765786E+00 1.099001455E+0 4.276433100E-02
1.016672606E+01 310 1.118332863E+00 1.097250397E+0 2.108246600E-02 1.118332863E+00 1.097250397E+0 2.108246600E-02
1.016672606E+01 315 1.105628408E+00 1.095608342E+0 1.002006600E-02 1.105628408E+00 1.095608342E+0 1.002006600E-02
1.016672606E+01 320 1.083502926E+00 1.094066856E+0 -1.056393000E-02 1.083502926E+00 1.094066856E+0 -1.056393000E-02
1.016672606E+01 325 1.022557956E+00 1.092618321E+0 -7.006036500E-02 1.022557956E+00 1.092618321E+0 -7.006036500E-02
1.016672606E+01 330 1.009695325E+00 1.091255841E+0 -8.156051600E-02 1.009695325E+00 1.091255841E+0 -8.156051600E-02
1.016672606E+01 335 1.006299740E+00 1.089973159E+0 -8.367341900E-02 1.006299740E+00 1.089973159E+0 -8.367341900E-02
1.016672606E+01 340 1.007188539E+00 1.088764591E+0 -8.157605200E-02 1.007188539E+00 1.088764591E+0 -8.157605200E-02
1.033324570E+01 290 1.153705852E+00 1.057962348E+0 9.574350400E-02 1.153705852E+00 1.057962348E+0 9.574350400E-02
1.033324570E+01 295 1.149397469E+00 1.056714874E+0 9.268259500E-02 1.149397469E+00 1.056714874E+0 9.268259500E-02
1.033324570E+01 300 1.152010715E+00 1.055549947E+0 9.646076800E-02 1.152010715E+00 1.055549947E+0 9.646076800E-02
1.033324570E+01 305 1.141810493E+00 1.054460637E+0 8.734985600E-02 1.141810493E+00 1.054460637E+0 8.734985600E-02
1.033324570E+01 310 1.118589184E+00 1.053440739E+0 6.514844500E-02 1.118589184E+00 1.053440739E+0 6.514844500E-02
1.033324570E+01 315 1.105673053E+00 1.052484683E+0 5.318837000E-02 1.105673053E+00 1.052484683E+0 5.318837000E-02
1.033324570E+01 320 1.083869512E+00 1.051587452E+0 3.228206000E-02 1.083869512E+00 1.051587452E+0 3.228206000E-02
1.033324570E+01 325 1.023302882E+00 1.050744526E+0 -2.744164400E-02 1.023302882E+00 1.050744526E+0 -2.744164400E-02
1.033324570E+01 330 1.010164809E+00 1.049951815E+0 -3.978700600E-02 1.010164809E+00 1.049951815E+0 -3.978700600E-02
1.033324570E+01 335 1.006298822E+00 1.049205617E+0 -4.290679500E-02 1.006298822E+00 1.049205617E+0 -4.290679500E-02
1.033324570E+01 340 1.007180143E+00 1.048502570E+0 -4.132242700E-02 1.007180143E+00 1.048502570E+0 -4.132242700E-02
1.049996187E+01 290 1.153728357E+00 1.031837399E+0 1.218909580E-01 1.153728357E+00 1.031837399E+0 1.218909580E-01
1.049996187E+01 295 1.149430375E+00 1.031117955E+0 1.183124200E-01 1.149430375E+00 1.031117955E+0 1.183124200E-01
1.049996187E+01 300 1.152066520E+00 1.030446474E+0 1.216200460E-01 1.152066520E+00 1.030446474E+0 1.216200460E-01
1.049996187E+01 305 1.141875963E+00 1.029818875E+0 1.120570880E-01 1.141875963E+00 1.029818875E+0 1.120570880E-01
1.049996187E+01 310 1.118960459E+00 1.029231510E+0 8.972894900E-02 1.118960459E+00 1.029231510E+0 8.972894900E-02
1.049996187E+01 315 1.105737802E+00 1.028681107E+0 7.705669500E-02 1.105737802E+00 1.028681107E+0 7.705669500E-02
1.049996187E+01 320 1.084401025E+00 1.028164727E+0 5.623629800E-02 1.084401025E+00 1.028164727E+0 5.623629800E-02
1.049996187E+01 325 1.024362530E+00 1.027679721E+0 -3.317191000E-03 1.024362530E+00 1.027679721E+0 -3.317191000E-03
1.049996187E+01 330 1.010040145E+00 1.027223697E+0 -1.718355200E-02 1.010040145E+00 1.027223697E+0 -1.718355200E-02
1.049996187E+01 335 1.006297707E+00 1.026794492E+0 -2.049678500E-02 1.006297707E+00 1.026794492E+0 -2.049678500E-02
1.049996187E+01 340 1.007168209E+00 1.026390145E+0 -1.922193600E-02 1.007168209E+00 1.026390145E+0 -1.922193600E-02
1.066670514E+01 290 1.153761008E+00 1.017426040E+0 1.363349680E-01 1.153761008E+00 1.017426040E+0 1.363349680E-01
1.066670514E+01 295 1.149478004E+00 1.017014547E+0 1.324634570E-01 1.149478004E+00 1.017014547E+0 1.324634570E-01
1.066670514E+01 300 1.152146598E+00 1.016630682E+0 1.355159160E-01 1.152146598E+00 1.016630682E+0 1.355159160E-01
1.066670514E+01 305 1.141970151E+00 1.016272070E+0 1.256980810E-01 1.141970151E+00 1.016272070E+0 1.256980810E-01
1.066670514E+01 310 1.119495236E+00 1.015936587E+0 1.035586490E-01 1.119495236E+00 1.015936587E+0 1.035586490E-01
1.066670514E+01 315 1.105831545E+00 1.015622329E+0 9.020921600E-02 1.105831545E+00 1.015622329E+0 9.020921600E-02
1.066670514E+01 320 1.085082030E+00 1.015327589E+0 6.975444100E-02 1.085082030E+00 1.015327589E+0 6.975444100E-02
1.066670514E+01 325 1.025893749E+00 1.015050832E+0 1.084291700E-02 1.025893749E+00 1.015050832E+0 1.084291700E-02
1.066670514E+01 330 1.009925265E+00 1.014790670E+0 -4.865405000E-03 1.009925265E+00 1.014790670E+0 -4.865405000E-03
1.066670514E+01 335 1.006296550E+00 1.014545852E+0 -8.249302000E-03 1.006296550E+00 1.014545852E+0 -8.249302000E-03
1.066670514E+01 340 1.007151512E+00 1.014315243E+0 -7.163731000E-03 1.007151512E+00 1.014315243E+0 -7.163731000E-03
1.083333839E+01 290 1.153808134E+00 1.009513679E+0 1.442944550E-01 1.153808134E+00 1.009513679E+0 1.442944550E-01
1.083333839E+01 295 1.149546749E+00 1.009279796E+0 1.402669530E-01 1.149546749E+00 1.009279796E+0 1.402669530E-01
1.083333839E+01 300 1.152261948E+00 1.009061729E+0 1.432002190E-01 1.152261948E+00 1.009061729E+0 1.432002190E-01
1.083333839E+01 305 1.142105428E+00 1.008858103E+0 1.332473250E-01 1.142105428E+00 1.008858103E+0 1.332473250E-01
1.083333839E+01 310 1.120258986E+00 1.008667688E+0 1.115912980E-01 1.120258986E+00 1.008667688E+0 1.115912980E-01
1.083333839E+01 315 1.105965832E+00 1.008489389E+0 9.747644300E-02 1.105965832E+00 1.008489389E+0 9.747644300E-02
1.083333839E+01 320 1.085849861E+00 1.008322219E+0 7.752764200E-02 1.085849861E+00 1.008322219E+0 7.752764200E-02
1.083333839E+01 325 1.028090680E+00 1.008165295E+0 1.992538500E-02 1.028090680E+00 1.008165295E+0 1.992538500E-02
1.083333839E+01 330 1.010026272E+00 1.008017817E+0 2.008455000E-03 1.010026272E+00 1.008017817E+0 2.008455000E-03
1.083333839E+01 335 1.006307477E+00 1.007879067E+0 -1.571590000E-03 1.006307477E+00 1.007879067E+0 -1.571590000E-03
1.083333839E+01 340 1.007128710E+00 1.007748392E+0 -6.196820000E-04 1.007128710E+00 1.007748392E+0 -6.196820000E-04
1.100000000E+01 290 1.153875665E+00 1.005179606E+0 1.486960590E-01 1.153875665E+00 1.005179606E+0 1.486960590E-01
1.100000000E+01 295 1.149644828E+00 1.005047440E+0 1.445973880E-01 1.149644828E+00 1.005047440E+0 1.445973880E-01
1.100000000E+01 300 1.152426357E+00 1.004924275E+0 1.475020820E-01 1.152426357E+00 1.004924275E+0 1.475020820E-01
1.100000000E+01 305 1.142297683E+00 1.004809321E+0 1.374883620E-01 1.142297683E+00 1.004809321E+0 1.374883620E-01
1.100000000E+01 310 1.121336717E+00 1.004701871E+0 1.166348460E-01 1.121336717E+00 1.004701871E+0 1.166348460E-01
1.100000000E+01 315 1.106157093E+00 1.004601298E+0 1.015557950E-01 1.106157093E+00 1.004601298E+0 1.015557950E-01
1.100000000E+01 320 1.087397182E+00 1.004507036E+0 8.289014600E-02 1.087397182E+00 1.004507036E+0 8.289014600E-02
1.100000000E+01 325 1.032531004E+00 1.004418578E+0 2.811242600E-02 1.032531004E+00 1.004418578E+0 2.811242600E-02
1.100000000E+01 330 1.009644626E+00 1.004335469E+0 5.309157000E-03 1.009644626E+00 1.004335469E+0 5.309157000E-03
1.100000000E+01 335 1.006320264E+00 1.004257297E+0 2.062967000E-03 1.006320264E+00 1.004257297E+0 2.062967000E-03
1.100000000E+01 340 1.007098704E+00 1.004183690E+0 2.915014000E-03 1.007098704E+00 1.004183690E+0 2.915014000E-03
1.116672606E+01 290 1.153971627E+00 1.002812363E+0 1.511592640E-01 1.153971627E+00 1.002812363E+0 1.511592640E-01
1.116672606E+01 295 1.149783386E+00 1.002738068E+0 1.470453180E-01 1.149783386E+00 1.002738068E+0 1.470453180E-01
1.116672606E+01 300 1.152656982E+00 1.002668870E+0 1.499881120E-01 1.152656982E+00 1.002668870E+0 1.499881120E-01
1.116672606E+01 305 1.142567606E+00 1.002604315E+0 1.399632910E-01 1.142567606E+00 1.002604315E+0 1.399632910E-01
1.116672606E+01 310 1.124065589E+00 1.002544002E+0 1.215215870E-01 1.124065589E+00 1.002544002E+0 1.215215870E-01
1.116672606E+01 315 1.106424569E+00 1.002487571E+0 1.039369980E-01 1.106424569E+00 1.002487571E+0 1.039369980E-01
1.116672606E+01 320 1.088025620E+00 1.002434701E+0 8.559091900E-02 1.088025620E+00 1.002434701E+0 8.559091900E-02
1.116672606E+01 325 1.036772511E+00 1.002385104E+0 3.438740700E-02 1.036772511E+00 1.002385104E+0 3.438740700E-02
1.116672606E+01 330 1.010192799E+00 1.002338519E+0 7.854280000E-03 1.010192799E+00 1.002338519E+0 7.854280000E-03
1.116672606E+01 335 1.006359525E+00 1.002294713E+0 4.064812000E-03 1.006359525E+00 1.002294713E+0 4.064812000E-03
1.116672606E+01 340 1.007061553E+00 1.002253475E+0 4.808078000E-03 1.007061553E+00 1.002253475E+0 4.808078000E-03
1.133324570E+01 290 1.154105280E+00 1.001524642E+0 1.525806380E-01 1.154105280E+00 1.001524642E+0 1.525806380E-01
1.133324570E+01 295 1.149975935E+00 1.001483039E+0 1.484928960E-01 1.149975935E+00 1.001483039E+0 1.484928960E-01
1.133324570E+01 300 1.152974908E+00 1.001444309E+0 1.515305990E-01 1.152974908E+00 1.001444309E+0 1.515305990E-01
1.133324570E+01 305 1.142938877E+00 1.001408197E+0 1.415306800E-01 1.142938877E+00 1.001408197E+0 1.415306800E-01
1.133324570E+01 310 1.128890199E+00 1.001374472E+0 1.275157270E-01 1.128890199E+00 1.001374472E+0 1.275157270E-01
1.133324570E+01 315 1.106792261E+00 1.001342932E+0 1.054493290E-01 1.106792261E+00 1.001342932E+0 1.054493290E-01
1.133324570E+01 320 1.088347306E+00 1.001313393E+0 8.703391300E-02 1.088347306E+00 1.001313393E+0 8.703391300E-02
1.133324570E+01 325 1.042569465E+00 1.001285692E+0 4.128377300E-02 1.042569465E+00 1.001285692E+0 4.128377300E-02
1.133324570E+01 330 1.009979140E+00 1.001259683E+0 8.719457000E-03 1.009979140E+00 1.001259683E+0 8.719457000E-03
1.133324570E+01 335 1.006542774E+00 1.001235232E+0 5.307542000E-03 1.006542774E+00 1.001235232E+0 5.307542000E-03
