T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.250222751E+00 1.219618209E+00 3.060454200E-02 1.249923030E+00 1.219426595E+00 3.049643500E-02 2.997210000E-04 1.916140000E-04
295 1.251277553E+00 1.221526478E+00 2.975107500E-02 1.251015013E+00 1.221344382E+00 2.967063100E-02 2.625400000E-04 1.820960000E-04
300 1.252952642E+00 1.223210084E+00 2.974255800E-02 1.252718095E+00 1.223033956E+00 2.968413900E-02 2.345470000E-04 1.761280000E-04
305 1.255063970E+00 1.225982329E+00 2.908164100E-02 1.254847730E+00 1.225808492E+00 2.903923800E-02 2.162400000E-04 1.738370000E-04
310 1.257061340E+00 1.227635785E+00 2.942555500E-02 1.256853737E+00 1.227455277E+00 2.939846000E-02 2.076030000E-04 1.805080000E-04
315 1.258530595E+00 1.231193860E+00 2.733673500E-02 1.258322260E+00 1.231001813E+00 2.732044700E-02 2.083350000E-04 1.920470000E-04
320 1.258893109E+00 1.231458435E+00 2.743467400E-02 1.258676468E+00 1.231250503E+00 2.742596500E-02 2.166410000E-04 2.079320000E-04
325 1.256929279E+00 1.234899249E+00 2.203003000E-02 1.256699835E+00 1.234661926E+00 2.203790900E-02 2.294440000E-04 2.373230000E-04
330 1.251253901E+00 1.233292694E+00 1.796120700E-02 1.251012439E+00 1.233016820E+00 1.799561900E-02 2.414620000E-04 2.758740000E-04
335 1.239120385E+00 1.233360309E+00 5.760076000E-03 1.238878180E+00 1.233052039E+00 5.826141000E-03 2.422050000E-04 3.082700000E-04
340 1.216488841E+00 1.229718505E+00 -1.322966400E-02 1.216273965E+00 1.229348437E+00 -1.307447200E-02 2.148760000E-04 3.700680000E-04
