N_B Fe100 Fe140 Fe210 Fe310 Fe460 Fe680 Fe101 Fe141 Fe211 Fe311 Fe461 Fe681 Fe102 Fe142 Fe212 Fe312 Fe462 Fe682 Fe103
Fe 1.000000000E+01 1.016672606E+01 1.033324570E+01 1.049996187E+01 1.066670514E+01 1.083333839E+01 1.100000000E+01 1.116672606E+01 1.133324570E+01 1.149996187E+01 1.166670514E+01 1.183333839E+01 1.200000000E+01 1.216672606E+01 1.233324570E+01 1.249996187E+01 1.266670514E+01 1.283333839E+01 1.300000000E+01
1.500000000E+01 1.192178625E+00 1.192199691E+00 1.192230528E+00 1.192275631E+00 1.192341529E+00 1.192437615E+00 1.192577324E+00 1.192802337E+00 1.193095343E+00 1.193512715E+00 1.194099037E+00 1.194913904E+00 1.196026297E+00 1.197511136E+00 1.199440101E+00 1.201867987E+00 1.204833934E+00 1.208305077E+00 1.212205093E+00
1.600000000E+01 1.213103730E+00 1.213193779E+00 1.213324761E+00 1.213539246E+00 1.213816472E+00 1.214231156E+00 1.214789539E+00 1.215578815E+00 1.216634897E+00 1.218057414E+00 1.219897024E+00 1.222235358E+00 1.225062726E+00 1.228410180E+00 1.232226928E+00 1.236495849E+00 1.241125319E+00 1.246098754E+00 1.251376703E+00
1.700000000E+01 1.231594132E+00 1.232496823E+00 1.233705513E+00 1.235274859E+00 1.237260898E+00 1.239631415E+00 1.242380022E+00 1.245474635E+00 1.248852409E+00 1.252477987E+00 1.256355878E+00 1.260498854E+00 1.264914558E+00 1.269638991E+00 1.274671582E+00 1.280065289E+00 1.285751920E+00 1.291769682E+00 1.298025239E+00
1.549996187E+01 1.200609250E+00 1.200647065E+00 1.200702358E+00 1.200783122E+00 1.200900878E+00 1.201072069E+00 1.201319905E+00 1.201676535E+00 1.202185360E+00 1.202902854E+00 1.203898693E+00 1.205252613E+00 1.207046410E+00 1.209350732E+00 1.212209304E+00 1.215626404E+00 1.219564988E+00 1.223959123E+00 1.228735196E+00
1.649996187E+01 1.213780343E+00 1.214057029E+00 1.214485596E+00 1.215072579E+00 1.215852775E+00 1.216903059E+00 1.218287835E+00 1.220060648E+00 1.222258151E+00 1.224891787E+00 1.227959397E+00 1.231426141E+00 1.235259773E+00 1.239434719E+00 1.243937510E+00 1.248763825E+00 1.253910453E+00 1.259366494E+00 1.265125663E+00
1.674996808E+01 1.219190364E+00 1.219733519E+00 1.220477154E+00 1.221456300E+00 1.222770174E+00 1.224437031E+00 1.226506438E+00 1.228997758E+00 1.231867717E+00 1.235094628E+00 1.238646279E+00 1.242494882E+00 1.246655013E+00 1.251139600E+00 1.255920996E+00 1.261046649E+00 1.266495029E+00 1.272259783E+00 1.278317712E+00
1.624993176E+01 1.213842915E+00 1.213997089E+00 1.214219819E+00 1.214539494E+00 1.214994055E+00 1.215632185E+00 1.216512823E+00 1.217701807E+00 1.219264871E+00 1.221271708E+00 1.223726339E+00 1.226659445E+00 1.230037358E+00 1.233834749E+00 1.238016400E+00 1.242550992E+00 1.247412690E+00 1.252589528E+00 1.258063337E+00
1.574996808E+01 1.207206181E+00 1.207263395E+00 1.207356137E+00 1.207482254E+00 1.207668371E+00 1.207931553E+00 1.208302041E+00 1.208827847E+00 1.209563291E+00 1.210575681E+00 1.211942882E+00 1.213738983E+00 1.216050653E+00 1.218875640E+00 1.222261148E+00 1.226144512E+00 1.230483510E+00 1.235204436E+00 1.240270245E+00
1.524993176E+01 1.196677703E+00 1.196704678E+00 1.196744139E+00 1.196801856E+00 1.196886161E+00 1.197009032E+00 1.197187572E+00 1.197469478E+00 1.197839976E+00 1.198380900E+00 1.199128487E+00 1.200148783E+00 1.201533066E+00 1.203351797E+00 1.205688542E+00 1.208573168E+00 1.212001172E+00 1.215927257E+00 1.220275894E+00
