Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.000000E+10 1.223084469E+00 1.056772093E+00 1.663123760E-01 1.219269524E+00 1.048189502E+00 1.710800220E-01 3.814945000E-03 8.582591000E-03
1.468000E+10 1.223134132E+00 1.056813278E+00 1.663208540E-01 1.220433799E+00 1.050656847E+00 1.697769520E-01 2.700333000E-03 6.156431000E-03
2.154000E+10 1.223206553E+00 1.056872573E+00 1.663339800E-01 1.221312291E+00 1.052518894E+00 1.687933970E-01 1.894262000E-03 4.353679000E-03
3.162000E+10 1.223311893E+00 1.056958582E+00 1.663533110E-01 1.221991586E+00 1.053910816E+00 1.680807700E-01 1.320307000E-03 3.047766000E-03
4.642000E+10 1.223464542E+00 1.057083610E+00 1.663809320E-01 1.222547914E+00 1.054964634E+00 1.675832800E-01 9.166280000E-04 2.118976000E-03
6.813000E+10 1.223684528E+00 1.057265330E+00 1.664191980E-01 1.223049194E+00 1.055798353E+00 1.672508410E-01 6.353340000E-04 1.466977000E-03
1.000000E+11 1.223999093E+00 1.057528677E+00 1.664704160E-01 1.223558429E+00 1.056515181E+00 1.670432480E-01 4.406640000E-04 1.013496000E-03
1.468000E+11 1.224444114E+00 1.057908313E+00 1.665358010E-01 1.224137499E+00 1.057208264E+00 1.669292350E-01 3.066150000E-04 7.000490000E-04
2.154000E+11 1.225064746E+00 1.058451472E+00 1.666132740E-01 1.224850103E+00 1.057967149E+00 1.668829540E-01 2.146430000E-04 4.843230000E-04
3.162000E+11 1.225914590E+00 1.059220015E+00 1.666945750E-01 1.225762874E+00 1.058883827E+00 1.668790470E-01 1.517160000E-04 3.361880000E-04
4.642000E+11 1.227052670E+00 1.060290507E+00 1.667621630E-01 1.226943923E+00 1.060055966E+00 1.668879570E-01 1.087470000E-04 2.345410000E-04
6.813000E+11 1.228538480E+00 1.061749645E+00 1.667888350E-01 1.228459021E+00 1.061584878E+00 1.668741430E-01 7.945900000E-05 1.647670000E-04
1.000000E+12 1.230426133E+00 1.063681224E+00 1.667449090E-01 1.230366646E+00 1.063564518E+00 1.668021280E-01 5.948700000E-05 1.167060000E-04
1.468000E+12 1.232758598E+00 1.066142408E+00 1.666161900E-01 1.232712775E+00 1.066058976E+00 1.666537990E-01 4.582300000E-05 8.343200000E-05
2.154000E+12 1.235561187E+00 1.069132702E+00 1.664284850E-01 1.235524801E+00 1.069072538E+00 1.664522630E-01 3.638600000E-05 6.016400000E-05
3.162000E+12 1.238834036E+00 1.072568556E+00 1.662654800E-01 1.238804313E+00 1.072524874E+00 1.662794390E-01 2.972300000E-05 4.368200000E-05
4.642000E+12 1.242547915E+00 1.076283833E+00 1.662640820E-01 1.242523064E+00 1.076251938E+00 1.662711260E-01 2.485100000E-05 3.189500000E-05
6.813000E+12 1.246649832E+00 1.080067005E+00 1.665828270E-01 1.246628722E+00 1.080043674E+00 1.665850480E-01 2.111000000E-05 2.333100000E-05
1.000000E+13 1.251077866E+00 1.083719793E+00 1.673580730E-01 1.251059781E+00 1.083702749E+00 1.673570320E-01 1.808500000E-05 1.704400000E-05
