T d154 d184 d214 d244
d 150 180 210 240
290 6.017700000E-05 5.442800000E-05 5.093900000E-05 4.879700000E-05
295 5.466200000E-05 4.947000000E-05 4.595800000E-05 4.394300000E-05
300 4.918700000E-05 4.442300000E-05 4.136500000E-05 3.969600000E-05
305 4.582600000E-05 4.134600000E-05 3.940100000E-05 3.676400000E-05
310 4.376900000E-05 3.972600000E-05 3.731300000E-05 3.578100000E-05
315 4.269100000E-05 3.923800000E-05 3.717600000E-05 3.582500000E-05
320 4.361200000E-05 4.078500000E-05 3.907100000E-05 3.805000000E-05
325 4.578500000E-05 4.370600000E-05 4.257300000E-05 4.218200000E-05
330 4.832600000E-05 4.742300000E-05 4.746800000E-05 4.808000000E-05
335 4.948500000E-05 5.064600000E-05 5.283700000E-05 5.539400000E-05
340 4.417700000E-05 4.904600000E-05 5.499700000E-05 6.126600000E-05
