T d154 d184 d214 d244
d 150 180 210 240
290 4.082180000E-04 3.340750000E-04 2.803710000E-04 2.459570000E-04
295 3.776220000E-04 3.139010000E-04 2.648990000E-04 2.338850000E-04
300 3.498580000E-04 2.956580000E-04 2.587830000E-04 2.276660000E-04
305 3.403820000E-04 2.891810000E-04 2.678910000E-04 2.322130000E-04
310 3.415740000E-04 2.971500000E-04 2.688380000E-04 2.493240000E-04
315 3.496660000E-04 3.121850000E-04 2.881190000E-04 2.709650000E-04
320 3.706890000E-04 3.383340000E-04 3.166380000E-04 3.010340000E-04
325 3.938220000E-04 3.642350000E-04 3.435860000E-04 3.290160000E-04
330 4.014360000E-04 3.718310000E-04 3.503950000E-04 3.341760000E-04
335 3.596680000E-04 3.247100000E-04 2.989310000E-04 2.785240000E-04
340 1.982230000E-04 1.531440000E-04 1.195140000E-04 9.428300000E-05
