T d154 d184 d214 d244
d 150 180 210 240
290 3.469890000E-03 2.820916000E-03 2.374835000E-03 2.064636000E-03
295 3.247086000E-03 2.683950000E-03 2.284914000E-03 2.011374000E-03
300 3.050673000E-03 2.561009000E-03 2.239007000E-03 2.015360000E-03
305 3.017627000E-03 2.596188000E-03 2.418151000E-03 2.115554000E-03
310 3.085695000E-03 2.723811000E-03 2.488722000E-03 2.324865000E-03
315 3.222590000E-03 2.917483000E-03 2.717378000E-03 2.571894000E-03
320 3.469599000E-03 3.202314000E-03 3.016754000E-03 2.878242000E-03
325 3.725971000E-03 3.468198000E-03 3.276829000E-03 3.130948000E-03
330 3.815907000E-03 3.526714000E-03 3.295920000E-03 3.100295000E-03
335 3.398633000E-03 3.005230000E-03 2.676198000E-03 2.380263000E-03
340 1.803338000E-03 1.237952000E-03 7.607040000E-04 3.442530000E-04
