T file kT1 Voc Jsc FF eta Vmpp Jmpp Wph TDD TDD1 TDD11 TDD111 d N_B
325 001_325 35.674 5.539580E-1 3.796614E+1 8.030480E+1 1.688940E+1 4.709500E-1 3.586250E+1 1.000000E+2 1.000000E+10 1.000000E+10 1.000000E+10 1.000000E+10 3.800E-4 1.000E+16
325 002_325 35.674 5.533410E-1 3.790638E+1 8.029240E+1 1.684150E+1 4.703540E-1 3.580596E+1 1.000000E+2 1.468000E+10 1.468000E+10 1.468000E+10 1.468000E+10 3.800E-4 1.000E+16
325 003_325 35.674 5.524810E-1 3.782126E+1 8.027480E+1 1.677380E+1 4.695410E-1 3.572388E+1 1.000000E+2 2.154000E+10 2.154000E+10 2.154000E+10 2.154000E+10 3.800E-4 1.000E+16
325 004_325 35.674 5.513050E-1 3.770157E+1 8.024990E+1 1.668000E+1 4.684650E-1 3.560562E+1 1.000000E+2 3.162000E+10 3.162000E+10 3.162000E+10 3.162000E+10 3.800E-4 1.000E+16
325 005_325 35.674 5.497280E-1 3.753625E+1 8.021670E+1 1.655250E+1 4.670940E-1 3.543725E+1 1.000000E+2 4.642000E+10 4.642000E+10 4.642000E+10 4.642000E+10 3.800E-4 1.000E+16
325 006_325 35.674 5.476420E-1 3.731337E+1 8.017850E+1 1.638400E+1 4.654270E-1 3.520202E+1 1.000000E+2 6.813000E+10 6.813000E+10 6.813000E+10 6.813000E+10 3.800E-4 1.000E+16
325 007_325 35.674 5.450870E-1 3.702221E+1 8.008920E+1 1.616230E+1 4.628450E-1 3.491942E+1 1.000000E+2 1.000000E+11 1.000000E+11 1.000000E+11 1.000000E+11 3.800E-4 1.000E+16
325 008_325 35.674 5.420900E-1 3.665638E+1 8.001890E+1 1.590060E+1 4.598470E-1 3.457799E+1 1.000000E+2 1.468000E+11 1.468000E+11 1.468000E+11 1.468000E+11 3.800E-4 1.000E+16
325 009_325 35.674 5.386650E-1 3.621700E+1 7.994120E+1 1.559560E+1 4.567970E-1 3.414114E+1 1.000000E+2 2.154000E+11 2.154000E+11 2.154000E+11 2.154000E+11 3.800E-4 1.000E+16
325 010_325 35.674 5.349110E-1 3.571381E+1 7.981720E+1 1.524800E+1 4.533440E-1 3.363461E+1 1.000000E+2 3.162000E+11 3.162000E+11 3.162000E+11 3.162000E+11 3.800E-4 1.000E+16
325 011_325 35.674 5.310100E-1 3.516235E+1 7.971210E+1 1.488350E+1 4.493980E-1 3.311876E+1 1.000000E+2 4.642000E+11 4.642000E+11 4.642000E+11 4.642000E+11 3.800E-4 1.000E+16
325 012_325 35.674 5.268880E-1 3.457801E+1 7.961080E+1 1.450410E+1 4.458300E-1 3.253269E+1 1.000000E+2 6.813000E+11 6.813000E+11 6.813000E+11 6.813000E+11 3.800E-4 1.000E+16
325 013_325 35.674 5.226710E-1 3.397027E+1 7.945450E+1 1.410730E+1 4.415730E-1 3.194794E+1 1.000000E+2 1.000000E+12 1.000000E+12 1.000000E+12 1.000000E+12 3.800E-4 1.000E+16
325 014_325 35.674 5.182780E-1 3.334082E+1 7.933310E+1 1.370860E+1 4.374390E-1 3.133832E+1 1.000000E+2 1.468000E+12 1.468000E+12 1.468000E+12 1.468000E+12 3.800E-4 1.000E+16
325 015_325 35.674 5.136790E-1 3.268586E+1 7.916360E+1 1.329160E+1 4.331960E-1 3.068263E+1 1.000000E+2 2.154000E+12 2.154000E+12 2.154000E+12 2.154000E+12 3.800E-4 1.000E+16
325 016_325 35.674 5.089010E-1 3.200000E+1 7.902030E+1 1.286830E+1 4.284690E-1 3.003324E+1 1.000000E+2 3.162000E+12 3.162000E+12 3.162000E+12 3.162000E+12 3.800E-4 1.000E+16
325 017_325 35.674 5.038680E-1 3.127892E+1 7.883540E+1 1.242480E+1 4.240160E-1 2.930267E+1 1.000000E+2 4.642000E+12 4.642000E+12 4.642000E+12 4.642000E+12 3.800E-4 1.000E+16
