N_B T90 T95 T00 T05 T10 T15 T20 T25 T30 T35 T40
T 290 295 300 305 310 315 320 325 330 335 340
1.500000000E+01 1.204795293E+00 1.198099598E+00 1.183177755E+00 1.151828714E+00 1.091691441E+00 1.017629543E+00 1.018227522E+00 1.021058707E+00 1.026904984E+00 1.036786203E+00 1.051739610E+00
1.600000000E+01 1.257715906E+00 1.258029921E+00 1.259103859E+00 1.260792137E+00 1.262906627E+00 1.264561421E+00 1.265337826E+00 1.264401641E+00 1.260101259E+00 1.249962159E+00 1.229923748E+00
1.700000000E+01 1.329864987E+00 1.328555947E+00 1.328182751E+00 1.328842007E+00 1.330539351E+00 1.333109961E+00 1.336433718E+00 1.340171295E+00 1.344157001E+00 1.348449303E+00 1.352523105E+00
1.549996187E+01 1.232514542E+00 1.232739617E+00 1.232816548E+00 1.231944672E+00 1.228378977E+00 1.219299331E+00 1.199894477E+00 1.162509410E+00 1.097230563E+00 1.012272187E+00 1.012544847E+00
1.649996187E+01 1.289237867E+00 1.288720819E+00 1.289301443E+00 1.290880970E+00 1.292158075E+00 1.294946058E+00 1.298081688E+00 1.301161431E+00 1.304003535E+00 1.306136429E+00 1.306943196E+00
1.674996808E+01 1.308568143E+00 1.307712287E+00 1.307886381E+00 1.309000591E+00 1.310933082E+00 1.313673389E+00 1.317013673E+00 1.320647719E+00 1.324235477E+00 1.327769796E+00 1.330728365E+00
1.624993176E+01 1.272245399E+00 1.272066860E+00 1.272932124E+00 1.274732204E+00 1.277057258E+00 1.279714409E+00 1.282249170E+00 1.284213208E+00 1.285133160E+00 1.284093085E+00 1.279593308E+00
1.574996808E+01 1.244638025E+00 1.245060028E+00 1.246093684E+00 1.247246077E+00 1.247912776E+00 1.247039351E+00 1.243093885E+00 1.233097435E+00 1.212862996E+00 1.175425664E+00 1.112543829E+00
1.524993176E+01 1.220527889E+00 1.218872809E+00 1.215678094E+00 1.207778982E+00 1.190215882E+00 1.153463339E+00 1.088946400E+00 1.014650085E+00 1.015131866E+00 1.017261045E+00 1.021564053E+00
