T Bo105 Bo175 Bo315 Bo565 Bo106 Bo176 Bo316 Bo566 Bo107
Bo 1.500000000E+01 1.524993176E+01 1.549996187E+01 1.574996808E+01 1.600000000E+01 1.624993176E+01 1.649996187E+01 1.674996808E+01 1.700000000E+01
290 1.204225484E+00 1.218560216E+00 1.229929150E+00 1.243153246E+00 1.256271303E+00 1.271033774E+00 1.287615417E+00 1.306061060E+00 1.328194060E+00
295 1.197911576E+00 1.217504359E+00 1.230366646E+00 1.243730107E+00 1.256635219E+00 1.271074526E+00 1.287083213E+00 1.304997638E+00 1.326821117E+00
300 1.183662831E+00 1.214510509E+00 1.230638423E+00 1.244834469E+00 1.257899984E+00 1.271921351E+00 1.287629645E+00 1.305079007E+00 1.326619751E+00
305 1.153553581E+00 1.206950058E+00 1.229754091E+00 1.246048374E+00 1.259474223E+00 1.273575557E+00 1.289081269E+00 1.306240148E+00 1.327665814E+00
310 1.095596664E+00 1.190073730E+00 1.226337335E+00 1.246112982E+00 1.261441789E+00 1.275822062E+00 1.291376223E+00 1.308499765E+00 1.329468645E+00
315 1.016118731E+00 1.156047198E+00 1.217576231E+00 1.245281553E+00 1.263092450E+00 1.278416268E+00 1.294219428E+00 1.311305292E+00 1.332149118E+00
320 1.016534724E+00 1.093857481E+00 1.198883735E+00 1.241446985E+00 1.263922919E+00 1.281053967E+00 1.297653531E+00 1.314925694E+00 1.335599878E+00
325 1.018930703E+00 1.013425723E+00 1.162927140E+00 1.231921544E+00 1.262960704E+00 1.283026356E+00 1.300798754E+00 1.318554025E+00 1.339479959E+00
330 1.024023979E+00 1.013763279E+00 1.100127921E+00 1.212393475E+00 1.258780659E+00 1.283888441E+00 1.303588036E+00 1.322250937E+00 1.343153105E+00
335 1.032794680E+00 1.015562633E+00 1.011243920E+00 1.174845224E+00 1.248891734E+00 1.282799312E+00 1.305624517E+00 1.325681475E+00 1.347399177E+00
340 1.046344247E+00 1.019288519E+00 1.011421877E+00 1.114447622E+00 1.229548843E+00 1.278322428E+00 1.306334905E+00 1.328497203E+00 1.351297542E+00
