N_Fe N_B T d Jsc_Fe Eta_Fe Voc_Fe FF_Fe
1.000000E+10 5.623E+15 320 3.800E-4 3.815515E+1 1.736000E+1 5.653980E-1 8.047160E+1
1.468000E+10 5.623E+15 320 3.800E-4 3.811324E+1 1.732420E+1 5.652590E-1 8.041380E+1
2.154000E+10 5.623E+15 320 3.800E-4 3.805268E+1 1.727250E+1 5.650530E-1 8.033050E+1
3.162000E+10 5.623E+15 320 3.800E-4 3.796577E+1 1.719840E+1 5.647510E-1 8.021190E+1
4.642000E+10 5.623E+15 320 3.800E-4 3.784237E+1 1.709340E+1 5.643050E-1 8.004550E+1
6.813000E+10 5.623E+15 320 3.800E-4 3.766974E+1 1.694700E+1 5.636450E-1 7.981700E+1
1.000000E+11 5.623E+15 320 3.800E-4 3.743338E+1 1.674210E+1 5.626660E-1 7.948770E+1
1.468000E+11 5.623E+15 320 3.800E-4 3.711930E+1 1.648140E+1 5.612070E-1 7.911720E+1
2.154000E+11 5.623E+15 320 3.800E-4 3.671838E+1 1.615700E+1 5.589860E-1 7.871840E+1
3.162000E+11 5.623E+15 320 3.800E-4 3.623183E+1 1.576970E+1 5.556200E-1 7.833470E+1
4.642000E+11 5.623E+15 320 3.800E-4 3.567427E+1 1.535020E+1 5.507010E-1 7.813430E+1
6.813000E+11 5.623E+15 320 3.800E-4 3.506946E+1 1.490670E+1 5.439040E-1 7.815040E+1
1.000000E+12 5.623E+15 320 3.800E-4 3.443945E+1 1.446750E+1 5.363870E-1 7.831760E+1
1.468000E+12 5.623E+15 320 3.800E-4 3.379505E+1 1.402380E+1 5.296090E-1 7.835320E+1
2.154000E+12 5.623E+15 320 3.800E-4 3.313516E+1 1.358610E+1 5.234750E-1 7.832680E+1
3.162000E+12 5.623E+15 320 3.800E-4 3.245271E+1 1.313640E+1 5.174800E-1 7.822280E+1
4.642000E+12 5.623E+15 320 3.800E-4 3.174058E+1 1.268460E+1 5.113920E-1 7.814590E+1
6.813000E+12 5.623E+15 320 3.800E-4 3.099411E+1 1.221600E+1 5.051390E-1 7.802580E+1
1.000000E+13 5.623E+15 320 3.800E-4 3.021096E+1 1.174330E+1 4.987960E-1 7.792990E+1
1.468000E+13 5.623E+15 320 3.800E-4 2.939031E+1 1.125500E+1 4.923520E-1 7.777930E+1
2.154000E+13 5.623E+15 320 3.800E-4 2.853251E+1 1.075840E+1 4.858250E-1 7.761160E+1
3.162000E+13 5.623E+15 320 3.800E-4 2.763892E+1 1.025920E+1 4.792620E-1 7.745000E+1
4.642000E+13 5.623E+15 320 3.800E-4 2.671198E+1 9.748900E+0 4.725980E-1 7.722490E+1
6.813000E+13 5.623E+15 320 3.800E-4 2.575520E+1 9.240000E+0 4.658450E-1 7.701310E+1
1.000000E+14 5.623E+15 320 3.800E-4 2.477318E+1 8.723500E+0 4.590160E-1 7.671530E+1
