X Y Yfit
9.9000000E-3 3.0990000E-6 3.0317948E-6
1.9000000E-2 6.1840000E-6 6.0984820E-6
2.9300000E-2 9.9670000E-6 9.9333993E-6
4.0200000E-2 1.4460000E-5 1.4466880E-5
5.0700000E-2 1.9210000E-5 1.9358622E-5
6.0500000E-2 2.4180000E-5 2.4450355E-5
7.0700000E-2 2.9900000E-5 3.0359324E-5
8.1200000E-2 3.6660000E-5 3.7175470E-5
9.1000000E-2 4.3670000E-5 4.4295149E-5
9.9000000E-2 5.0130000E-5 5.0714177E-5
1.0950000E-1 5.9590000E-5 6.0065888E-5
1.1960000E-1 6.9840000E-5 7.0173476E-5
1.2940000E-1 8.1130000E-5 8.1156731E-5
1.4090000E-1 9.5930000E-5 9.5717691E-5
1.5030000E-1 1.0990000E-4 1.0913395E-4
1.5890000E-1 1.2370000E-4 1.2274803E-4
1.7030000E-1 1.4450000E-4 1.4301077E-4
1.8090000E-1 1.6600000E-4 1.6440810E-4
1.8910000E-1 1.8470000E-4 1.8286237E-4
2.0010000E-1 2.1250000E-4 2.1054619E-4
2.0930000E-1 2.3850000E-4 2.3657873E-4
2.2090000E-1 2.7550000E-4 2.7363438E-4
2.2860000E-1 3.0290000E-4 3.0114396E-4
2.4030000E-1 3.4930000E-4 3.4796254E-4
2.5030000E-1 3.9380000E-4 3.9335934E-4
2.6010000E-1 4.4350000E-4 4.4328607E-4
2.6990000E-1 4.9860000E-4 4.9925462E-4
2.7920000E-1 5.5750000E-4 5.5862297E-4
2.9020000E-1 6.3530000E-4 6.3769548E-4
2.9860000E-1 7.0250000E-4 7.0531542E-4
3.1140000E-1 8.1820000E-4 8.2206561E-4
3.2110000E-1 9.1820000E-4 9.2304742E-4
3.3080000E-1 1.0310000E-3 1.0363483E-3
3.4000000E-1 1.1510000E-3 1.1566722E-3
3.4910000E-1 1.2850000E-3 1.2896234E-3
3.6050000E-1 1.4740000E-3 1.4786010E-3
3.7070000E-1 1.6690000E-3 1.6722132E-3
3.7870000E-1 1.8410000E-3 1.8429135E-3
3.9090000E-1 2.1380000E-3 2.1409224E-3
3.9950000E-1 2.3840000E-3 2.3834098E-3
4.0910000E-1 2.6960000E-3 2.6924055E-3
4.1970000E-1 3.0950000E-3 3.0907006E-3
4.2910000E-1 3.5150000E-3 3.5060522E-3
4.3910000E-1 4.0370000E-3 4.0285930E-3
4.4930000E-1 4.6850000E-3 4.6703961E-3
4.6020000E-1 5.5290000E-3 5.5134494E-3
4.6990000E-1 6.4580000E-3 6.4404186E-3
4.7960000E-1 7.5900000E-3 7.5808424E-3
4.8920000E-1 8.9720000E-3 8.9736280E-3
4.9900000E-1 1.0710000E-2 1.0730220E-2
5.1000000E-1 1.3150000E-2 1.3191110E-2
5.1900000E-1 1.5640000E-2 1.5654894E-2
5.2960000E-1 1.9090000E-2 1.9141830E-2
5.4070000E-1 2.3600000E-2 2.3527020E-2
