N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 1.211555000E-03 9.754510000E-04 8.201070000E-04 7.107390000E-04
1.600000000E+01 3.365756000E-03 2.873725000E-03 2.567135000E-03 2.323937000E-03
1.700000000E+01 6.553677000E-03 6.351410000E-03 6.245629000E-03 6.248825000E-03
1.549996187E+01 2.297715000E-03 1.905039000E-03 1.601897000E-03 1.405905000E-03
1.649996187E+01 4.433447000E-03 4.054236000E-03 3.849303000E-03 3.657358000E-03
1.674996808E+01 5.288609000E-03 5.000400000E-03 4.898099000E-03 4.799291000E-03
1.624993176E+01 3.814741000E-03 3.369295000E-03 3.078378000E-03 2.882838000E-03
1.574996808E+01 2.827916000E-03 2.381841000E-03 2.053168000E-03 1.825370000E-03
1.524993176E+01 1.681099000E-03 1.362385000E-03 1.153200000E-03 1.007610000E-03
