N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 4.590300000E-05 3.855800000E-05 3.315900000E-05 2.987400000E-05
1.600000000E+01 1.738090000E-04 1.596400000E-04 1.506070000E-04 1.453750000E-04
1.700000000E+01 6.093920000E-04 6.076820000E-04 6.086340000E-04 6.114620000E-04
1.549996187E+01 9.673600000E-05 8.413300000E-05 7.452200000E-05 6.873300000E-05
1.649996187E+01 3.108810000E-04 3.026080000E-04 2.990210000E-04 2.952320000E-04
1.674996808E+01 4.354190000E-04 4.318010000E-04 4.304440000E-04 4.299870000E-04
1.624993176E+01 2.268790000E-04 2.146350000E-04 2.082010000E-04 2.042600000E-04
1.574996808E+01 1.316730000E-04 1.163860000E-04 1.071060000E-04 9.999800000E-05
1.524993176E+01 6.620500000E-05 5.589000000E-05 5.035400000E-05 4.563600000E-05
