N_B d154 d184 d214 d244
d 150 180 210 240
1.500000000E+01 3.299500000E-05 2.809700000E-05 2.466800000E-05 2.254100000E-05
1.600000000E+01 1.359500000E-04 1.277540000E-04 1.221640000E-04 1.193390000E-04
1.700000000E+01 5.158190000E-04 5.151900000E-04 5.159280000E-04 5.183240000E-04
1.549996187E+01 7.179200000E-05 6.352100000E-05 5.765200000E-05 5.409900000E-05
1.649996187E+01 2.578930000E-04 2.538330000E-04 2.522650000E-04 2.502340000E-04
1.674996808E+01 3.668150000E-04 3.652270000E-04 3.651620000E-04 3.651810000E-04
1.624993176E+01 1.833030000E-04 1.765320000E-04 1.732230000E-04 1.710770000E-04
1.574996808E+01 9.979200000E-05 9.025500000E-05 8.456100000E-05 8.054500000E-05
1.524993176E+01 4.830900000E-05 4.157800000E-05 3.791900000E-05 3.503200000E-05
