T nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
290 1.213434229E+00 1.203804795E+00 9.629434000E-03 1.213425846E+00 1.203786657E+00 9.639189000E-03 8.383000000E-06 1.813800000E-05
295 1.209812616E+00 1.071275885E+00 1.385367310E-01 1.209805526E+00 1.071253293E+00 1.385522330E-01 7.090000000E-06 2.259200000E-05
300 1.202299195E+00 1.202176060E+00 1.231350000E-04 1.202293346E+00 1.202161615E+00 1.317310000E-04 5.849000000E-06 1.444500000E-05
305 1.186443328E+00 1.062772336E+00 1.236709920E-01 1.186438959E+00 1.062752621E+00 1.236863380E-01 4.369000000E-06 1.971500000E-05
310 1.154881966E+00 1.196396015E+00 -4.151404900E-02 1.154879931E+00 1.196383918E+00 -4.150398700E-02 2.035000000E-06 1.209700000E-05
315 1.097244422E+00 1.003987081E+00 9.325734100E-02 1.097246503E+00 1.003984898E+00 9.326160500E-02 -2.081000000E-06 2.183000000E-06
320 1.019132584E+00 1.158592367E+00 -1.394597830E-01 1.019125284E+00 1.158583029E+00 -1.394577450E-01 7.300000000E-06 9.338000000E-06
325 1.019380672E+00 1.005789628E+00 1.359104400E-02 1.019373060E+00 1.005786342E+00 1.358671800E-02 7.612000000E-06 3.286000000E-06
330 1.021550498E+00 1.016963528E+00 4.586970000E-03 1.021541502E+00 1.016953164E+00 4.588338000E-03 8.996000000E-06 1.036400000E-05
335 1.026131840E+00 1.010600091E+00 1.553174900E-02 1.026119880E+00 1.010593722E+00 1.552615800E-02 1.196000000E-05 6.369000000E-06
340 1.033869832E+00 1.020417909E+00 1.345192300E-02 1.033852225E+00 1.020405400E+00 1.344682500E-02 1.760700000E-05 1.250900000E-05
