Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.012614239E+00 1.171988975E+00 -1.593747360E-01 1.011936377E+00 1.170085387E+00 -1.581490100E-01 6.778620000E-04 1.903588000E-03
1.500000000E+01 1.016672606E+01 1.012613464E+00 1.172095205E+00 -1.594817410E-01 1.012141960E+00 1.170783214E+00 -1.586412540E-01 4.715040000E-04 1.311991000E-03
1.500000000E+01 1.033324570E+01 1.012613006E+00 1.172249839E+00 -1.596368330E-01 1.012286594E+00 1.171347895E+00 -1.590613010E-01 3.264120000E-04 9.019440000E-04
1.500000000E+01 1.049996187E+01 1.012613756E+00 1.172474084E+00 -1.598603280E-01 1.012388357E+00 1.171854954E+00 -1.594665970E-01 2.253990000E-04 6.191300000E-04
1.500000000E+01 1.066670514E+01 1.012617784E+00 1.172797481E+00 -1.601796970E-01 1.012462218E+00 1.172372701E+00 -1.599104830E-01 1.555660000E-04 4.247800000E-04
1.500000000E+01 1.083333839E+01 1.012629600E+00 1.173260153E+00 -1.606305530E-01 1.012522063E+00 1.172968562E+00 -1.604464990E-01 1.075370000E-04 2.915910000E-04
1.500000000E+01 1.100000000E+01 1.012658499E+00 1.173914523E+00 -1.612560240E-01 1.012583861E+00 1.173714034E+00 -1.611301730E-01 7.463800000E-05 2.004890000E-04
1.500000000E+01 1.116672606E+01 1.012722576E+00 1.174825069E+00 -1.621024930E-01 1.012670386E+00 1.174686780E+00 -1.620163940E-01 5.219000000E-05 1.382890000E-04
1.500000000E+01 1.133324570E+01 1.012854780E+00 1.176063530E+00 -1.632087500E-01 1.012817839E+00 1.175967658E+00 -1.631498190E-01 3.694100000E-05 9.587200000E-05
1.500000000E+01 1.149996187E+01 1.017912044E+00 1.177696473E+00 -1.597844290E-01 1.017959385E+00 1.177629474E+00 -1.596700890E-01 -4.734100000E-05 6.699900000E-05
1.500000000E+01 1.166670514E+01 1.046923225E+00 1.179763113E+00 -1.328398880E-01 1.046950522E+00 1.179715746E+00 -1.327652240E-01 -2.729700000E-05 4.736700000E-05
1.500000000E+01 1.183333839E+01 1.076335449E+00 1.182247928E+00 -1.059124790E-01 1.076348906E+00 1.182213886E+00 -1.058649800E-01 -1.345700000E-05 3.404200000E-05
1.500000000E+01 1.200000000E+01 1.103017745E+00 1.185063697E+00 -8.204595200E-02 1.103022288E+00 1.185038727E+00 -8.201643900E-02 -4.543000000E-06 2.497000000E-05
1.500000000E+01 1.216672606E+01 1.124867569E+00 1.188067614E+00 -6.320004500E-02 1.124867039E+00 1.188048830E+00 -6.318179100E-02 5.300000001E-07 1.878400000E-05
1.500000000E+01 1.233324570E+01 1.141609155E+00 1.191116482E+00 -4.950732700E-02 1.141606223E+00 1.191101971E+00 -4.949574800E-02 2.932000000E-06 1.451100000E-05
1.500000000E+01 1.249996187E+01 1.154290725E+00 1.194127821E+00 -3.983709600E-02 1.154286955E+00 1.194116307E+00 -3.982935200E-02 3.770000000E-06 1.151400000E-05
1.500000000E+01 1.266670514E+01 1.164227831E+00 1.197098593E+00 -3.287076200E-02 1.164223998E+00 1.197089215E+00 -3.286521700E-02 3.833000000E-06 9.378000000E-06
1.500000000E+01 1.283333839E+01 1.172375908E+00 1.200067602E+00 -2.769169400E-02 1.172372318E+00 1.200059782E+00 -2.768746400E-02 3.590000000E-06 7.820000000E-06
1.500000000E+01 1.300000000E+01 1.179254448E+00 1.203076007E+00 -2.382155900E-02 1.179251187E+00 1.203069359E+00 -2.381817200E-02 3.261000000E-06 6.648000000E-06
1.524993176E+01 1.000000000E+01 1.115174594E+00 1.195972901E+00 -8.079830700E-02 1.114425227E+00 1.192666202E+00 -7.824097500E-02 7.493670000E-04 3.306699000E-03
1.524993176E+01 1.016672606E+01 1.116214915E+00 1.196020122E+00 -7.980520700E-02 1.115709646E+00 1.193726148E+00 -7.801650200E-02 5.052690000E-04 2.293974000E-03
1.524993176E+01 1.033324570E+01 1.117712779E+00 1.196088958E+00 -7.837617900E-02 1.117370263E+00 1.194504557E+00 -7.713429400E-02 3.425160000E-04 1.584401000E-03
1.524993176E+01 1.049996187E+01 1.119850398E+00 1.196188988E+00 -7.633859000E-02 1.119616886E+00 1.195098049E+00 -7.548116300E-02 2.335120000E-04 1.090939000E-03
