Bo Fe nFsrh nFBsrh dnsrh nF nFB dn dnF dnFB
1.500000000E+01 1.000000000E+01 1.016905533E+00 1.186658265E+00 -1.697527320E-01 1.015549313E+00 1.183972697E+00 -1.684233840E-01 1.356220000E-03 2.685568000E-03
1.500000000E+01 1.016672606E+01 1.016911237E+00 1.186687704E+00 -1.697764670E-01 1.015960341E+00 1.184813657E+00 -1.688533160E-01 9.508960000E-04 1.874047000E-03
1.500000000E+01 1.033324570E+01 1.016919706E+00 1.186730780E+00 -1.698110740E-01 1.016258169E+00 1.185431054E+00 -1.691728850E-01 6.615370000E-04 1.299726000E-03
1.500000000E+01 1.049996187E+01 1.016932340E+00 1.186793724E+00 -1.698613840E-01 1.016474453E+00 1.185896366E+00 -1.694219130E-01 4.578870000E-04 8.973580000E-04
1.500000000E+01 1.066670514E+01 1.016951317E+00 1.186885517E+00 -1.699342000E-01 1.016635321E+00 1.186267836E+00 -1.696325150E-01 3.159960000E-04 6.176810000E-04
1.500000000E+01 1.083333839E+01 1.016980075E+00 1.187018953E+00 -1.700388780E-01 1.016762246E+00 1.186594543E+00 -1.698322970E-01 2.178290000E-04 4.244100000E-04
1.500000000E+01 1.100000000E+01 1.017024155E+00 1.187212119E+00 -1.701879640E-01 1.016873905E+00 1.186920678E+00 -1.700467730E-01 1.502500000E-04 2.914410000E-04
1.500000000E+01 1.116672606E+01 1.017092646E+00 1.187489956E+00 -1.703973100E-01 1.016988751E+00 1.187289730E+00 -1.703009790E-01 1.038950000E-04 2.002260000E-04
1.500000000E+01 1.133324570E+01 1.025234975E+00 1.187885988E+00 -1.626510130E-01 1.025316171E+00 1.187748191E+00 -1.624320200E-01 -8.119600000E-05 1.377970000E-04
1.500000000E+01 1.149996187E+01 1.036878427E+00 1.188443255E+00 -1.515648280E-01 1.036932513E+00 1.188348114E+00 -1.514156010E-01 -5.408600000E-05 9.514100000E-05
1.500000000E+01 1.166670514E+01 1.051972758E+00 1.189213397E+00 -1.372406390E-01 1.052007923E+00 1.189147360E+00 -1.371394370E-01 -3.516500000E-05 6.603700000E-05
1.500000000E+01 1.183333839E+01 1.070511318E+00 1.190251845E+00 -1.197405270E-01 1.070533155E+00 1.190205646E+00 -1.196724910E-01 -2.183700000E-05 4.619900000E-05
1.500000000E+01 1.200000000E+01 1.091679010E+00 1.191607295E+00 -9.992828500E-02 1.091691441E+00 1.191574605E+00 -9.988316400E-02 -1.243100000E-05 3.269000000E-05
1.500000000E+01 1.216672606E+01 1.113715421E+00 1.193305959E+00 -7.959053800E-02 1.113721358E+00 1.193282448E+00 -7.956109000E-02 -5.937000000E-06 2.351100000E-05
1.500000000E+01 1.233324570E+01 1.134345620E+00 1.195336723E+00 -6.099110300E-02 1.134347327E+00 1.195319464E+00 -6.097213700E-02 -1.707000000E-06 1.725900000E-05
1.500000000E+01 1.249996187E+01 1.151741910E+00 1.197650180E+00 -4.590827000E-02 1.151741144E+00 1.197637185E+00 -4.589604100E-02 7.659999999E-07 1.299500000E-05
1.500000000E+01 1.266670514E+01 1.165303137E+00 1.200180834E+00 -3.487769700E-02 1.165301163E+00 1.200170762E+00 -3.486959900E-02 1.974000000E-06 1.007200000E-05
1.500000000E+01 1.283333839E+01 1.175563411E+00 1.202881898E+00 -2.731848700E-02 1.175561013E+00 1.202873871E+00 -2.731285800E-02 2.398000000E-06 8.027000000E-06
1.500000000E+01 1.300000000E+01 1.183487651E+00 1.205743424E+00 -2.225577300E-02 1.183485225E+00 1.205736843E+00 -2.225161800E-02 2.426000000E-06 6.581000000E-06
1.549996187E+01 1.000000000E+01 1.214512193E+00 1.212207843E+00 2.304350000E-03 1.210430423E+00 1.206068863E+00 4.361560000E-03 4.081770000E-03 6.138980000E-03
1.549996187E+01 1.016672606E+01 1.214622218E+00 1.212224032E+00 2.398186000E-03 1.211784951E+00 1.207849562E+00 3.935389000E-03 2.837267000E-03 4.374470000E-03
1.549996187E+01 1.033324570E+01 1.214782441E+00 1.212247754E+00 2.534687000E-03 1.212819840E+00 1.209162059E+00 3.657781000E-03 1.962601000E-03 3.085695000E-03
1.549996187E+01 1.049996187E+01 1.215014941E+00 1.212282469E+00 2.732472000E-03 1.213662326E+00 1.210123911E+00 3.538415000E-03 1.352615000E-03 2.158558000E-03
1.549996187E+01 1.066670514E+01 1.215350554E+00 1.212333245E+00 3.017309000E-03 1.214420664E+00 1.210832730E+00 3.587934000E-03 9.298900000E-04 1.500515000E-03
1.549996187E+01 1.083333839E+01 1.215831359E+00 1.212407367E+00 3.423992000E-03 1.215192972E+00 1.211368795E+00 3.824177000E-03 6.383870000E-04 1.038572000E-03
1.549996187E+01 1.100000000E+01 1.216512727E+00 1.212515325E+00 3.997402000E-03 1.216074585E+00 1.211798282E+00 4.276303000E-03 4.381420000E-04 7.170430000E-04
